person_id,zone_id,entry_time,exit_time,dwell_s,gender,age_range,visit_date,hour_of_day
P_00028,Z_E2,2025-03-10 09:36:02,2025-03-10 09:36:07,0,F,middle_aged,2025-03-10,9
P_00028,Z_C1,2025-03-10 09:36:34,2025-03-10 09:36:56,22,F,middle_aged,2025-03-10,9
P_00028,Z_C2,2025-03-10 09:37:07,2025-03-10 09:37:33,26,F,middle_aged,2025-03-10,9
P_00028,Z_C3,2025-03-10 09:38:00,2025-03-10 09:38:14,14,F,middle_aged,2025-03-10,9
P_00028,Z_N9,2025-03-10 09:38:47,2025-03-10 09:44:39,352,F,middle_aged,2025-03-10,9
P_00029,Z_E1,2025-03-10 09:37:37,2025-03-10 09:37:47,0,M,middle_aged,2025-03-10,9
P_00029,Z_C1,2025-03-10 09:38:08,2025-03-10 09:38:39,31,M,middle_aged,2025-03-10,9
P_00029,Z_C2,2025-03-10 09:38:42,2025-03-10 09:39:00,18,M,middle_aged,2025-03-10,9
P_00029,Z_C3,2025-03-10 09:39:38,2025-03-10 09:40:09,31,M,middle_aged,2025-03-10,9
P_00030,Z_C2,2025-03-10 09:39:00,2025-03-10 09:39:08,0,M,middle_aged,2025-03-10,9
P_00030,Z_C1,2025-03-10 09:39:15,2025-03-10 09:39:48,33,M,middle_aged,2025-03-10,9
P_00030,Z_S1,2025-03-10 09:40:22,2025-03-10 09:41:41,79,M,middle_aged,2025-03-10,9
P_00030,Z_C2,2025-03-10 09:42:13,2025-03-10 09:42:41,28,M,middle_aged,2025-03-10,9
P_00030,Z_C3,2025-03-10 09:43:13,2025-03-10 09:43:27,14,M,middle_aged,2025-03-10,9
P_00030,Z_N9,2025-03-10 09:43:55,2025-03-10 09:46:38,163,M,middle_aged,2025-03-10,9
P_00030,Z_C2,2025-03-10 09:47:02,2025-03-10 09:47:28,26,M,middle_aged,2025-03-10,9
P_00030,Z_C1,2025-03-10 09:47:42,2025-03-10 09:48:05,23,M,middle_aged,2025-03-10,9
P_00030,Z_S4,2025-03-10 09:48:22,2025-03-10 09:52:01,219,M,middle_aged,2025-03-10,9
P_00030,Z_S4,2025-03-10 09:52:22,2025-03-10 09:58:09,347,M,middle_aged,2025-03-10,9
P_00031,Z_E2,2025-03-10 09:39:11,2025-03-10 09:39:29,18,M,young_adult,2025-03-10,9
P_00031,Z_C1,2025-03-10 09:39:53,2025-03-10 09:40:10,17,M,young_adult,2025-03-10,9
P_00031,Z_C2,2025-03-10 09:40:19,2025-03-10 09:40:45,26,M,young_adult,2025-03-10,9
P_00031,Z_C3,2025-03-10 09:41:18,2025-03-10 09:41:53,35,M,young_adult,2025-03-10,9
P_00031,Z_E2,2025-03-10 09:42:01,2025-03-10 09:42:08,0,M,young_adult,2025-03-10,9
P_00031,Z_C2,2025-03-10 09:42:23,2025-03-10 09:42:34,11,M,young_adult,2025-03-10,9
P_00031,Z_C1,2025-03-10 09:42:36,2025-03-10 09:42:48,12,M,young_adult,2025-03-10,9
P_00031,Z_C1,2025-03-10 09:43:06,2025-03-10 09:48:23,21,M,young_adult,2025-03-10,9
P_00031,Z_CK,2025-03-10 09:48:55,2025-03-10 09:52:08,193,M,young_adult,2025-03-10,9
P_00031,Z_E1,2025-03-10 09:55:44,2025-03-10 09:56:00,16,M,young_adult,2025-03-10,9
P_00031,Z_C1,2025-03-10 09:56:22,2025-03-10 09:56:36,14,M,young_adult,2025-03-10,9
P_00031,Z_C1,2025-03-10 09:57:50,2025-03-10 09:58:08,18,M,young_adult,2025-03-10,9
P_00031,Z_S5,2025-03-10 09:58:40,2025-03-10 09:59:52,72,M,young_adult,2025-03-10,9
P_00031,Z_C1,2025-03-10 10:01:15,2025-03-10 10:01:38,23,M,young_adult,2025-03-10,10
P_00031,Z_CK,2025-03-10 10:02:12,2025-03-10 10:02:12,0,M,young_adult,2025-03-10,10
P_00032,Z_S4,2025-03-10 09:39:47,2025-03-10 09:42:00,133,M,adult,2025-03-10,9
P_00032,Z_C2,2025-03-10 09:42:21,2025-03-10 09:42:33,17,M,adult,2025-03-10,9
P_00032,Z_C3,2025-03-10 09:42:45,2025-03-10 09:43:16,0,M,adult,2025-03-10,9
P_00032,Z_N1,2025-03-10 09:43:43,2025-03-10 09:46:20,157,M,adult,2025-03-10,9
P_00032,Z_C2,2025-03-10 09:46:38,2025-03-10 09:47:03,25,M,adult,2025-03-10,9
P_00032,Z_C1,2025-03-10 09:47:30,2025-03-10 09:47:47,17,M,adult,2025-03-10,9
P_00032,Z_CK,2025-03-10 09:48:21,2025-03-10 09:49:45,84,M,adult,2025-03-10,9
P_00032,Z_E1,2025-03-10 09:49:58,2025-03-10 09:50:15,17,M,adult,2025-03-10,9
P_00033,Z_E1,2025-03-10 09:40:06,2025-03-10 09:40:20,14,F,young_adult,2025-03-10,9
P_00033,Z_C1,2025-03-10 09:40:34,2025-03-10 09:40:49,15,F,young_adult,2025-03-10,9
P_00033,Z_C1,2025-03-10 09:41:02,2025-03-10 09:41:26,24,F,young_adult,2025-03-10,9
P_00033,Z_C2,2025-03-10 09:41:39,2025-03-10 09:42:00,21,F,young_adult,2025-03-10,9
P_00033,Z_C3,2025-03-10 09:42:21,2025-03-10 09:42:43,22,F,young_adult,2025-03-10,9
P_00033,Z_N3,2025-03-10 09:42:56,2025-03-10 09:45:35,159,F,young_adult,2025-03-10,9
P_00033,Z_N9,2025-03-10 09:45:48,2025-03-10 09:46:49,61,F,young_adult,2025-03-10,9
P_00033,Z_C2,2025-03-10 09:47:21,2025-03-10 09:47:42,21,F,young_adult,2025-03-10,9
P_00033,Z_C1,2025-03-10 09:48:08,2025-03-10 09:48:24,16,F,young_adult,2025-03-10,9
P_00033,Z_CK,2025-03-10 09:48:41,2025-03-10 09:51:47,186,F,young_adult,2025-03-10,9
P_00033,Z_E1,2025-03-10 09:52:21,2025-03-10 09:52:30,0,F,young_adult,2025-03-10,9
P_00033,Z_E2,2025-03-10 09:52:45,2025-03-10 09:52:54,0,F,young_adult,2025-03-10,9
P_00033,Z_C1,2025-03-10 09:53:21,2025-03-10 09:53:32,11,F,young_adult,2025-03-10,9
P_00033,Z_C2,2025-03-10 09:53:53,2025-03-10 09:54:07,14,F,young_adult,2025-03-10,9
P_00033,Z_C3,2025-03-10 09:54:25,2025-03-10 09:54:47,22,F,young_adult,2025-03-10,9
P_00033,Z_N7,2025-03-10 09:55:02,2025-03-10 09:59:26,264,F,young_adult,2025-03-10,9
P_00033,Z_C2,2025-03-10 09:59:42,2025-03-10 10:00:11,29,F,young_adult,2025-03-10,9
P_00033,Z_C1,2025-03-10 10:00:30,2025-03-10 10:01:03,33,F,young_adult,2025-03-10,10
P_00033,Z_S2,2025-03-10 10:01:30,2025-03-10 10:04:42,192,F,young_adult,2025-03-10,10
P_00033,Z_C2,2025-03-10 10:04:56,2025-03-10 10:05:15,19,F,young_adult,2025-03-10,10
P_00033,Z_C3,2025-03-10 10:05:34,2025-03-10 10:05:54,20,F,young_adult,2025-03-10,10
P_00033,Z_N3,2025-03-10 10:06:29,2025-03-10 10:09:52,203,F,young_adult,2025-03-10,10
P_00033,Z_N4,2025-03-10 10:10:05,2025-03-10 10:14:55,290,F,young_adult,2025-03-10,10
P_00033,Z_N8,2025-03-10 10:15:20,2025-03-10 10:20:07,287,F,young_adult,2025-03-10,10
P_00033,Z_N1,2025-03-10 10:20:27,2025-03-10 10:21:37,70,F,young_adult,2025-03-10,10
P_00033,Z_C2,2025-03-10 10:21:46,2025-03-10 10:21:54,0,F,young_adult,2025-03-10,10
P_00033,Z_C1,2025-03-10 10:22:16,2025-03-10 10:22:36,20,F,young_adult,2025-03-10,10
P_00033,Z_CK,2025-03-10 10:22:51,2025-03-10 10:25:15,144,F,young_adult,2025-03-10,10
P_00034,Z_N2,2025-03-10 09:42:25,2025-03-10 09:45:02,159,M,young_adult,2025-03-10,9
P_00034,Z_N3,2025-03-10 09:45:26,2025-03-10 09:48:24,178,M,young_adult,2025-03-10,9
P_00034,Z_N1,2025-03-10 09:48:40,2025-03-10 09:53:07,267,M,young_adult,2025-03-10,9
P_00034,Z_N10,2025-03-10 09:53:35,2025-03-10 09:56:47,0,M,young_adult,2025-03-10,9
P_00034,Z_C2,2025-03-10 09:57:05,2025-03-10 09:57:30,25,M,young_adult,2025-03-10,9
P_00035,Z_C1,2025-03-10 09:43:03,2025-03-10 09:43:23,20,M,adult,2025-03-10,9
P_00035,Z_S2,2025-03-10 09:43:37,2025-03-10 09:47:56,259,M,adult,2025-03-10,9
P_00035,Z_C2,2025-03-10 09:48:17,2025-03-10 09:48:39,22,M,adult,2025-03-10,9
P_00035,Z_C3,2025-03-10 09:49:11,2025-03-10 09:49:29,18,M,adult,2025-03-10,9
P_00035,Z_N3,2025-03-10 09:49:42,2025-03-10 09:53:54,252,M,adult,2025-03-10,9
P_00035,Z_N7,2025-03-10 09:54:04,2025-03-10 09:57:04,180,M,adult,2025-03-10,9
P_00035,Z_C2,2025-03-10 09:57:26,2025-03-10 09:57:51,25,M,adult,2025-03-10,9
P_00035,Z_C1,2025-03-10 09:58:18,2025-03-10 09:58:51,33,M,adult,2025-03-10,9
P_00035,Z_CK,2025-03-10 09:59:03,2025-03-10 10:00:00,57,M,adult,2025-03-10,9
P_00035,Z_E1,2025-03-10 10:00:26,2025-03-10 10:00:38,12,M,adult,2025-03-10,10
P_00036,Z_C2,2025-03-10 09:43:07,2025-03-10 09:43:21,17,M,young_adult,2025-03-10,9
P_00036,Z_C3,2025-03-10 09:43:40,2025-03-10 09:43:58,18,M,young_adult,2025-03-10,9
P_00036,Z_N7,2025-03-10 09:44:22,2025-03-10 09:47:03,161,M,young_adult,2025-03-10,9
P_00036,Z_C2,2025-03-10 09:47:26,2025-03-10 09:47:41,15,M,young_adult,2025-03-10,9
P_00037,Z_S5,2025-03-10 09:43:52,2025-03-10 09:44:39,47,M,young_adult,2025-03-10,9
P_00037,Z_C2,2025-03-10 09:44:50,2025-03-10 09:45:06,16,M,young_adult,2025-03-10,9
P_00037,Z_N9,2025-03-10 09:45:17,2025-03-10 09:47:33,136,M,young_adult,2025-03-10,9
P_00037,Z_N4,2025-03-10 09:48:01,2025-03-10 09:49:42,101,M,young_adult,2025-03-10,9
P_00037,Z_C2,2025-03-10 09:49:51,2025-03-10 09:50:17,26,M,young_adult,2025-03-10,9
P_00038,Z_N4,2025-03-10 09:45:12,2025-03-10 09:46:47,215,F,middle_aged,2025-03-10,9
P_00038,Z_N3,2025-03-10 09:47:08,2025-03-10 09:53:06,358,F,middle_aged,2025-03-10,9
P_00039,Z_C3,2025-03-10 09:45:36,2025-03-10 09:46:08,32,M,young_adult,2025-03-10,9
P_00039,Z_N6,2025-03-10 09:46:42,2025-03-10 09:49:26,164,M,young_adult,2025-03-10,9
P_00039,Z_C1,2025-03-10 09:49:35,2025-03-10 09:49:59,24,M,young_adult,2025-03-10,9
P_00039,Z_C2,2025-03-10 09:50:24,2025-03-10 09:50:34,0,M,young_adult,2025-03-10,9
P_00039,Z_C1,2025-03-10 09:50:47,2025-03-10 09:50:59,12,M,young_adult,2025-03-10,9
P_00039,Z_N5,2025-03-10 09:51:26,2025-03-10 09:53:35,129,M,young_adult,2025-03-10,9
P_00039,Z_CK,2025-03-10 09:54:56,2025-03-10 09:57:23,147,M,young_adult,2025-03-10,9
P_00039,Z_C2,2025-03-10 09:57:48,2025-03-10 09:58:21,33,M,young_adult,2025-03-10,9
P_00040,Z_E1,2025-03-10 09:47:42,2025-03-10 09:47:52,0,M,child,2025-03-10,9
P_00040,Z_C1,2025-03-10 09:48:03,2025-03-10 09:48:33,30,M,child,2025-03-10,9
P_00040,Z_C2,2025-03-10 09:48:53,2025-03-10 09:49:15,22,M,child,2025-03-10,9
P_00040,Z_C3,2025-03-10 09:49:33,2025-03-10 09:49:43,0,M,child,2025-03-10,9
P_00040,Z_N8,2025-03-10 09:50:00,2025-03-10 09:52:41,161,M,child,2025-03-10,9
P_00040,Z_N9,2025-03-10 09:53:01,2025-03-10 09:55:48,167,M,child,2025-03-10,9
P_00040,Z_C2,2025-03-10 09:56:00,2025-03-10 09:56:14,14,M,child,2025-03-10,9
P_00040,Z_C1,2025-03-10 09:56:29,2025-03-10 09:56:54,25,M,child,2025-03-10,9
P_00040,Z_S5,2025-03-10 09:57:20,2025-03-10 09:58:05,45,M,child,2025-03-10,9
P_00040,Z_C2,2025-03-10 09:58:23,2025-03-10 09:58:50,27,M,child,2025-03-10,9
P_00040,Z_C1,2025-03-10 09:59:20,2025-03-10 09:59:47,27,M,child,2025-03-10,9
P_00040,Z_CK,2025-03-10 10:00:06,2025-03-10 10:01:37,91,M,child,2025-03-10,10
P_00040,Z_E2,2025-03-10 10:02:05,2025-03-10 10:02:23,18,M,child,2025-03-10,10
P_00041,Z_E1,2025-03-10 09:49:48,2025-03-10 09:49:54,0,F,adult,2025-03-10,9
P_00041,Z_C1,2025-03-10 09:50:24,2025-03-10 09:50:35,11,F,adult,2025-03-10,9
P_00041,Z_S6,2025-03-10 09:50:48,2025-03-10 09:53:41,173,F,adult,2025-03-10,9
P_00041,Z_C2,2025-03-10 09:53:54,2025-03-10 09:54:28,34,F,adult,2025-03-10,9
P_00041,Z_C1,2025-03-10 09:54:41,2025-03-10 09:55:02,21,F,adult,2025-03-10,9
P_00041,Z_CK,2025-03-10 09:55:25,2025-03-10 09:58:19,174,F,adult,2025-03-10,9
P_00041,Z_E2,2025-03-10 09:58:41,2025-03-10 09:58:58,17,F,adult,2025-03-10,9
P_00041,Z_E1,2025-03-10 10:01:39,2025-03-10 10:01:57,18,F,adult,2025-03-10,10
P_00041,Z_C1,2025-03-10 10:02:25,2025-03-10 10:02:37,12,F,adult,2025-03-10,10
P_00041,Z_C2,2025-03-10 10:03:09,2025-03-10 10:03:27,18,F,adult,2025-03-10,10
P_00041,Z_C3,2025-03-10 10:03:42,2025-03-10 10:04:10,28,F,adult,2025-03-10,10
P_00041,Z_N5,2025-03-10 10:04:43,2025-03-10 10:06:54,131,F,adult,2025-03-10,10
P_00041,Z_N9,2025-03-10 10:07:09,2025-03-10 10:09:53,164,F,adult,2025-03-10,10
P_00042,Z_C3,2025-03-10 09:50:48,2025-03-10 09:51:02,14,M,young_adult,2025-03-10,9
P_00042,Z_S2,2025-03-10 09:51:21,2025-03-10 09:52:37,76,M,young_adult,2025-03-10,9
P_00042,Z_E1,2025-03-10 09:52:38,2025-03-10 09:52:51,13,M,young_adult,2025-03-10,9
P_00042,Z_C2,2025-03-10 09:53:04,2025-03-10 09:53:36,32,M,young_adult,2025-03-10,9
P_00042,Z_C2,2025-03-10 09:53:45,2025-03-10 09:53:53,0,M,young_adult,2025-03-10,9
P_00042,Z_C1,2025-03-10 09:54:10,2025-03-10 09:54:33,26,M,young_adult,2025-03-10,9
P_00042,Z_S3,2025-03-10 09:54:46,2025-03-10 09:57:32,166,M,young_adult,2025-03-10,9
P_00042,Z_E2,2025-03-10 09:57:41,2025-03-10 09:57:52,11,M,young_adult,2025-03-10,9
P_00042,Z_C3,2025-03-10 09:57:57,2025-03-10 09:58:12,15,M,young_adult,2025-03-10,9
P_00042,Z_N7,2025-03-10 09:58:25,2025-03-10 10:00:20,115,M,young_adult,2025-03-10,9
P_00042,Z_N3,2025-03-10 10:00:49,2025-03-10 10:02:14,85,M,young_adult,2025-03-10,10
P_00042,Z_C2,2025-03-10 10:02:40,2025-03-10 10:03:06,26,M,young_adult,2025-03-10,10
P_00043,Z_E2,2025-03-10 09:51:08,2025-03-10 09:51:16,0,F,adult,2025-03-10,9
P_00043,Z_C1,2025-03-10 09:51:28,2025-03-10 09:51:54,26,F,adult,2025-03-10,9
P_00043,Z_S7,2025-03-10 09:52:06,2025-03-10 09:56:01,235,F,adult,2025-03-10,9
P_00043,Z_S5,2025-03-10 09:56:13,2025-03-10 09:59:05,172,F,adult,2025-03-10,9
P_00043,Z_C2,2025-03-10 09:59:23,2025-03-10 09:59:32,0,F,adult,2025-03-10,9
P_00043,Z_C3,2025-03-10 09:59:59,2025-03-10 10:00:30,31,F,adult,2025-03-10,9
P_00043,Z_N3,2025-03-10 10:01:02,2025-03-10 10:05:16,254,F,adult,2025-03-10,10
P_00043,Z_N10,2025-03-10 10:05:45,2025-03-10 10:08:42,177,F,adult,2025-03-10,10
P_00043,Z_C2,2025-03-10 10:09:07,2025-03-10 10:09:37,30,F,adult,2025-03-10,10
P_00043,Z_C3,2025-03-10 10:10:04,2025-03-10 10:10:31,27,F,adult,2025-03-10,10
P_00043,Z_S6,2025-03-10 10:10:48,2025-03-10 10:14:35,227,F,adult,2025-03-10,10
P_00044,Z_E1,2025-03-10 09:52:09,2025-03-10 09:52:15,0,M,teenager,2025-03-10,9
P_00044,Z_C1,2025-03-10 09:52:25,2025-03-10 09:52:40,15,M,teenager,2025-03-10,9
P_00044,Z_C2,2025-03-10 09:53:13,2025-03-10 09:53:42,29,M,teenager,2025-03-10,9
P_00044,Z_C3,2025-03-10 09:54:12,2025-03-10 09:54:36,24,M,teenager,2025-03-10,9
P_00044,Z_N4,2025-03-10 09:54:45,2025-03-10 09:57:26,161,M,teenager,2025-03-10,9
P_00044,Z_N9,2025-03-10 09:57:41,2025-03-10 09:59:43,122,M,teenager,2025-03-10,9
P_00044,Z_C3,2025-03-10 09:59:56,2025-03-10 10:00:29,33,M,teenager,2025-03-10,9
P_00044,Z_E1,2025-03-10 10:01:03,2025-03-10 10:01:16,13,M,teenager,2025-03-10,10
P_00044,Z_E2,2025-03-10 10:02:11,2025-03-10 10:02:29,18,M,teenager,2025-03-10,10
P_00044,Z_C1,2025-03-10 10:02:44,2025-03-10 10:03:01,17,M,teenager,2025-03-10,10
P_00044,Z_C2,2025-03-10 10:03:13,2025-03-10 10:03:39,26,M,teenager,2025-03-10,10
P_00044,Z_C3,2025-03-10 10:04:11,2025-03-10 10:04:41,30,M,teenager,2025-03-10,10
P_00044,Z_N10,2025-03-10 10:05:03,2025-03-10 10:08:49,226,M,teenager,2025-03-10,10
P_00044,Z_C2,2025-03-10 10:09:17,2025-03-10 10:09:38,21,M,teenager,2025-03-10,10
P_00044,Z_C1,2025-03-10 10:10:12,2025-03-10 10:10:34,22,M,teenager,2025-03-10,10
P_00044,Z_S4,2025-03-10 10:11:05,2025-03-10 10:14:42,217,M,teenager,2025-03-10,10
P_00044,Z_C2,2025-03-10 10:15:09,2025-03-10 10:15:21,12,M,teenager,2025-03-10,10
P_00044,Z_C1,2025-03-10 10:15:52,2025-03-10 10:16:11,19,M,teenager,2025-03-10,10
P_00044,Z_CK,2025-03-10 10:16:31,2025-03-10 10:17:27,56,M,teenager,2025-03-10,10
P_00044,Z_E1,2025-03-10 10:17:54,2025-03-10 10:18:05,11,M,teenager,2025-03-10,10
P_00045,Z_C2,2025-03-10 09:52:33,2025-03-10 09:52:49,16,M,middle_aged,2025-03-10,9
P_00045,Z_C3,2025-03-10 09:53:20,2025-03-10 09:53:46,26,M,middle_aged,2025-03-10,9
P_00045,Z_N1,2025-03-10 09:54:05,2025-03-10 09:58:15,250,M,middle_aged,2025-03-10,9
P_00046,Z_C2,2025-03-10 09:53:24,2025-03-10 09:53:55,31,F,middle_aged,2025-03-10,9
P_00046,Z_C3,2025-03-10 09:54:20,2025-03-10 09:54:46,26,F,middle_aged,2025-03-10,9
P_00046,Z_N10,2025-03-10 09:55:20,2025-03-10 09:58:00,160,F,middle_aged,2025-03-10,9
P_00046,Z_C2,2025-03-10 09:58:22,2025-03-10 09:58:39,17,F,middle_aged,2025-03-10,9
P_00046,Z_C2,2025-03-10 09:58:59,2025-03-10 09:59:21,22,F,middle_aged,2025-03-10,9
P_00046,Z_C1,2025-03-10 09:59:31,2025-03-10 09:59:42,11,F,middle_aged,2025-03-10,9
P_00046,Z_CK,2025-03-10 09:59:48,2025-03-10 10:04:16,268,F,middle_aged,2025-03-10,9
P_00046,Z_E1,2025-03-10 10:04:29,2025-03-10 10:04:46,17,F,middle_aged,2025-03-10,10
P_00047,Z_E1,2025-03-10 09:58:02,2025-03-10 09:58:15,13,M,senior,2025-03-10,9
P_00047,Z_C1,2025-03-10 09:58:26,2025-03-10 09:58:48,22,M,senior,2025-03-10,9
P_00047,Z_C2,2025-03-10 09:59:09,2025-03-10 09:59:40,31,M,senior,2025-03-10,9
P_00047,Z_C3,2025-03-10 09:59:52,2025-03-10 10:00:26,34,M,senior,2025-03-10,9
P_00047,Z_N5,2025-03-10 10:00:59,2025-03-10 10:04:59,240,M,senior,2025-03-10,10
P_00047,Z_N1,2025-03-10 10:05:33,2025-03-10 10:07:32,119,M,senior,2025-03-10,10
P_00047,Z_N10,2025-03-10 10:07:46,2025-03-10 10:09:21,95,M,senior,2025-03-10,10
P_00047,Z_N6,2025-03-10 10:09:53,2025-03-10 10:14:50,297,M,senior,2025-03-10,10
P_00047,Z_C2,2025-03-10 10:15:02,2025-03-10 10:15:29,27,M,senior,2025-03-10,10
P_00047,Z_C1,2025-03-10 10:15:39,2025-03-10 10:16:05,26,M,senior,2025-03-10,10
P_00048,Z_N10,2025-03-10 09:58:35,2025-03-10 10:00:17,102,M,middle_aged,2025-03-10,9
P_00048,Z_C2,2025-03-10 10:00:49,2025-03-10 10:01:03,14,M,middle_aged,2025-03-10,10
P_00048,Z_C1,2025-03-10 10:01:33,2025-03-10 10:02:07,34,M,middle_aged,2025-03-10,10
P_00048,Z_S5,2025-03-10 10:02:32,2025-03-10 10:03:28,56,M,middle_aged,2025-03-10,10
P_00048,Z_S3,2025-03-10 10:03:41,2025-03-10 10:08:24,283,M,middle_aged,2025-03-10,10
P_00048,Z_C2,2025-03-10 10:08:59,2025-03-10 10:09:25,26,M,middle_aged,2025-03-10,10
P_00048,Z_C1,2025-03-10 10:09:59,2025-03-10 10:10:32,33,M,middle_aged,2025-03-10,10
P_00049,Z_C2,2025-03-10 09:58:41,2025-03-10 09:59:10,29,M,middle_aged,2025-03-10,9
P_00049,Z_C3,2025-03-10 09:59:20,2025-03-10 09:59:45,25,M,middle_aged,2025-03-10,9
P_00049,Z_N3,2025-03-10 10:00:07,2025-03-10 10:04:31,264,M,middle_aged,2025-03-10,10
P_00049,Z_C2,2025-03-10 10:05:03,2025-03-10 10:05:32,29,M,middle_aged,2025-03-10,10
P_00049,Z_C1,2025-03-10 10:06:04,2025-03-10 10:06:20,16,M,middle_aged,2025-03-10,10
P_00049,Z_CK,2025-03-10 10:06:35,2025-03-10 10:09:36,181,M,middle_aged,2025-03-10,10
P_00049,Z_E1,2025-03-10 10:09:59,2025-03-10 10:10:07,0,M,middle_aged,2025-03-10,10
P_00049,Z_E1,2025-03-10 10:10:39,2025-03-10 10:10:47,0,M,middle_aged,2025-03-10,10
P_00049,Z_C1,2025-03-10 10:11:09,2025-03-10 10:11:26,17,M,middle_aged,2025-03-10,10
P_00049,Z_C2,2025-03-10 10:11:50,2025-03-10 10:12:11,21,M,middle_aged,2025-03-10,10
P_00049,Z_C3,2025-03-10 10:12:19,2025-03-10 10:12:34,15,M,middle_aged,2025-03-10,10
P_00049,Z_N10,2025-03-10 10:12:50,2025-03-10 10:16:51,241,M,middle_aged,2025-03-10,10
P_00050,Z_C3,2025-03-10 09:58:44,2025-03-10 09:59:09,25,M,young_adult,2025-03-10,9
P_00050,Z_N1,2025-03-10 09:59:17,2025-03-10 10:00:29,72,M,young_adult,2025-03-10,9
P_00050,Z_N9,2025-03-10 10:00:46,2025-03-10 10:03:01,135,M,young_adult,2025-03-10,10
P_00050,Z_C2,2025-03-10 10:03:32,2025-03-10 10:03:54,22,M,young_adult,2025-03-10,10
P_00051,Z_S5,2025-03-10 09:59:57,2025-03-10 10:01:54,117,F,middle_aged,2025-03-10,9
P_00051,Z_C2,2025-03-10 10:02:25,2025-03-10 10:02:37,12,F,middle_aged,2025-03-10,10
P_00051,Z_C3,2025-03-10 10:02:56,2025-03-10 10:03:26,30,F,middle_aged,2025-03-10,10
P_00051,Z_N8,2025-03-10 10:03:52,2025-03-10 10:08:34,282,F,middle_aged,2025-03-10,10
P_00051,Z_E2,2025-03-10 10:08:57,2025-03-10 10:09:14,17,F,middle_aged,2025-03-10,10
P_00052,Z_C1,2025-03-10 10:03:36,2025-03-10 10:03:50,14,M,young_adult,2025-03-10,10
P_00052,Z_CK,2025-03-10 10:04:12,2025-03-10 10:06:59,189,M,young_adult,2025-03-10,10
P_00052,Z_E2,2025-03-10 10:07:22,2025-03-10 10:07:40,18,M,young_adult,2025-03-10,10
P_00052,Z_E2,2025-03-10 10:07:48,2025-03-10 10:08:04,16,M,young_adult,2025-03-10,10
P_00053,Z_C2,2025-03-10 10:04:09,2025-03-10 10:04:23,14,F,teenager,2025-03-10,10
P_00053,Z_C1,2025-03-10 10:04:36,2025-03-10 10:05:07,31,F,teenager,2025-03-10,10
P_00053,Z_S1,2025-03-10 10:05:16,2025-03-10 10:07:51,155,F,teenager,2025-03-10,10
P_00053,Z_C2,2025-03-10 10:08:11,2025-03-10 10:08:30,19,F,teenager,2025-03-10,10
P_00053,Z_C3,2025-03-10 10:08:53,2025-03-10 10:09:18,25,F,teenager,2025-03-10,10
P_00053,Z_N5,2025-03-10 10:09:44,2025-03-10 10:10:49,65,F,teenager,2025-03-10,10
P_00053,Z_N5,2025-03-10 10:11:16,2025-03-10 10:13:54,158,F,teenager,2025-03-10,10
P_00053,Z_N1,2025-03-10 10:14:05,2025-03-10 10:16:17,132,F,teenager,2025-03-10,10
P_00053,Z_N4,2025-03-10 10:16:42,2025-03-10 10:18:36,114,F,teenager,2025-03-10,10
P_00054,Z_E2,2025-03-10 10:04:14,2025-03-10 10:04:30,16,M,senior,2025-03-10,10
P_00054,Z_C1,2025-03-10 10:04:45,2025-03-10 10:05:04,19,M,senior,2025-03-10,10
P_00054,Z_S3,2025-03-10 10:05:33,2025-03-10 10:11:07,334,M,senior,2025-03-10,10
P_00055,Z_C1,2025-03-10 10:04:15,2025-03-10 10:04:38,23,M,young_adult,2025-03-10,10
P_00055,Z_S1,2025-03-10 10:04:53,2025-03-10 10:09:02,249,M,young_adult,2025-03-10,10
P_00055,Z_C2,2025-03-10 10:09:13,2025-03-10 10:09:47,34,M,young_adult,2025-03-10,10
P_00055,Z_C1,2025-03-10 10:10:10,2025-03-10 10:10:43,33,M,young_adult,2025-03-10,10
P_00055,Z_CK,2025-03-10 10:11:01,2025-03-10 10:15:00,239,M,young_adult,2025-03-10,10
P_00055,Z_E1,2025-03-10 10:15:15,2025-03-10 10:15:26,11,M,young_adult,2025-03-10,10
P_00056,Z_C1,2025-03-10 10:10:08,2025-03-10 10:10:35,27,F,adult,2025-03-10,10
P_00056,Z_N6,2025-03-10 10:10:40,2025-03-10 10:15:01,261,F,adult,2025-03-10,10
P_00057,Z_E1,2025-03-10 10:10:36,2025-03-10 10:10:47,11,F,senior,2025-03-10,10
P_00057,Z_C1,2025-03-10 10:11:05,2025-03-10 10:11:33,28,F,senior,2025-03-10,10
P_00057,Z_S7,2025-03-10 10:11:42,2025-03-10 10:12:39,57,F,senior,2025-03-10,10
P_00057,Z_C2,2025-03-10 10:12:52,2025-03-10 10:13:14,22,F,senior,2025-03-10,10
P_00057,Z_C3,2025-03-10 10:13:23,2025-03-10 10:13:55,32,F,senior,2025-03-10,10
P_00057,Z_N3,2025-03-10 10:14:27,2025-03-10 10:18:43,256,F,senior,2025-03-10,10
P_00057,Z_N8,2025-03-10 10:19:12,2025-03-10 10:24:20,308,F,senior,2025-03-10,10
P_00058,Z_CK,2025-03-10 10:10:40,2025-03-10 10:14:54,254,M,middle_aged,2025-03-10,10
P_00058,Z_E1,2025-03-10 10:15:23,2025-03-10 10:15:33,0,M,middle_aged,2025-03-10,10
P_00058,Z_N8,2025-03-10 10:17:00,2025-03-10 10:22:51,351,M,middle_aged,2025-03-10,10
